,영상 제목,링크,분류,text,likes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"도대체 소수자들은 니들이 남들과 다르고 사람마다 생각과 가치관이 다른걸 이해해주겠는데 그걸 왜 항상 사회탓으로 돌리냐 이거야 그렇게 하면
니들이 혁명가라도 되는줄 아나",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,뉘집 닭이 30년을 살아..ㅋ 사신수 중에 닭도 있었나,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,니네가 뭘처먹든 상관없는데 우리가 먹는걸 방해하지는 말자..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6631,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,성인군자 납셧어~,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6632,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,진짜 비건하는건 존나 알바아닌데 강요만하지마세요 진짜 망신이얔ㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6633,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,채식주의 존중합니다. 다만 주위사람들에게 강요만하지맙시다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"예수 믿으세요. 예수 믿으면 구원받습니다. 아니면 지옥갑니다.


다를게 뭐임?? 자기들끼리만 꽁냥거리면 상관없음.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,착한 척 오짐.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,저분들은 생선은 드시는 분들이나,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,비건이 채식주의를 한다고 뭐라할 생각은 없는데 육식하는 사람한테 채식을 강요하고 육식을 폭력으로 몰아가니까 싫은거지,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,07:55 이부분 정말 와닿는다. 채식주의자는 아니지만 공장식 도축이 자연의 섭리라는 무식한 말은 안했으면 좋겠다. 적어도 고기 먹을 때마다 감사해하며 먹는 정도는 해주고 고기 먹는 걸 줄여보는건 어떨지,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6639,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"아닠ㅋㅋ  우리는 비건욕하지않아요
비건이 우리를까지 진짜 
고기먹는데 동물권 이지랄하면
얼굴에 물 부어주고 싶어요^^ ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6640,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,인간이 짐승이냐 육식이라하게,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6641,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,근대 왜 그걸 강요해? 남식단에 관심이 많은건 비건 아니냐?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,좀 이해가 안 되네..ㅋ 동물권 식물권....ㅋㅋㅋㅋ그냥 멸종 되고 싶다는 건가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,위선자들 ㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,고통 안느끼면 무감각자 살생가능?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6645,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,사과도 지 먹힐 때 지 먹히는줄 안다는데???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6646,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,채식주의가 건강에 해롭다는거에 매우 부정적인 의견을 표현한건 진짜 존나 멍청해보인다...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6647,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,4:38 이거보고 나만 좀 싫은가?ㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,식물도 고통을 느낀답니다. 그렇다구요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,이 사람들 그 고깃집에서 비건폭동 일으킨 사람들이예요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,6:40 ㅋㅋㅋㅋㅋㅋㅋㅋ 그럼 너희도 우리식단에 관심좀 가지지마 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6651,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"단백질 보충제보다 고기 쌀 채소 적절히 스까먹는게
보충제보다 건강과 근육 유지에 도움이 됩니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6652,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,식물도 꺾으면 고통스러워해요ㅠ그냥 모두 굶으며 사회의 폭력성을 없애봐요!^^,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6653,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,동물권... 동물을 이 세상 사람들이 다 안먹는다 치면.... 그 동물들은....  그리고 고기를 먹으면 채소가 채워 주지 못하는 부분?이 있다고 알고 있습니다. 그리고..... 갠적 의견 존중 합니당,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6654,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,저것들이 처먹는 야채도 엄연히 공장식 사육임 자연생태계에서 채소 한종류가 자라디?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,고려사람들은 먹을게 없어서 풀.채소를 많이 먹었는데도 죽었습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,너네가 셀레나 윌리엄스가 아니잖아 그리고 식물권 관련해서는 흐리멍텅하게 넘어가네,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,난 솔직히 별신경안씀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,극단적으로 전 인류가 고기섭취를 없애려면 현 인구수의 최소 100분의 1은 지구에서 사라져야함 지구의 자원은 한정되어있고 수요자는 넘쳐남 공업용 축산업이 인류에게 필수적일수 밖에없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"인간은 먹이 사슬의 정점에 서 있다.
그러므로, 인간의 생존과 영위에 대해서는 동물들을 도축하고, 불에 지져서 맛있게 먹는 것은 합리하다.
동물이 자연에서 동물 답게 살 권리는 없다.
어차피 인간이 먹지 않아도 다른 동물에 의해 잡아 먹히며 생태계의 균형을 이룬다.결론 :육식은 하나도 잘못된 게 없으며, 채식을 강요하는 일부 채식주의자는 먹이 사슬을 이해하지 못한 낙오자이다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,유나씨 돈까스좋아해요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,자기들 분리한 댓들은 다 빼놓네ㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,신념의 이유로 채식하실려는분들은 저 남자분 말만 들으심된다봅니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,비건은 담배도 안피나요?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,가축 기르는 건 자연의 섭리가 아니고 논밭에 식물 키우는 건 자연의 섭리인가.,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"이런건 비난댓글이 많을 수밖에 없는게
오로지 비건입장에서만의 대답이잔아요.
비건이 아닌사람들이 비건과 함께하면서 불편한점과 힘든점은 없어요.
그러니 이걸보면 속이 터지는 사람들이 생기져 ㅋ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,일부때문에 전체가 욕먹는다고 극성 채식주의자가 부정적인 이미지 다 만든다,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6667,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,니들끼리 비건해.... 하 진짜 사회가 점점 미쳐가는거같네,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,고기 먹고있는뎅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6669,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,묶어놓고 한 일주일 굶긴 다음에 바삭~바삭~ 고소~한 황금올리브유 치킨 들이밀어줘야 고기맛알고 정신차릴듯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,음.. 채식시위하는사람들이 밟고있는 미생물들이 불쌍하다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6671,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"비건 플렉시테리언이 뭐죠?
비건이면 채소만 먹는거고 
플렉시테리언은 둘다 먹는다는 건데?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"동물불쌍하다는 비건특징
지 배고파디질꺼같으면 키우던 개도 처먹음",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"이 영상에 대한 반박포인트와 인정할 포인트

반박포인트/
1.식물도 살아있는 하나의 생명입니다. 그저 표현할 수 없는 것 뿐이죠",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"사회구조적인문제라구..? 자기들은 존중해달라면서 남들은 존중 안하네
이런 모순덩어리들",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,아니 이거문제가 조용히하는분들 ㅇㅈ합니다 자신의 의견 존중해줘야죠 근데 요즘 폭력시위하시는분들때문에 시선이 비판적으로돌아가는듯하네요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"예전에 동물권, 비건활동으로 되게 활발한 사람이 고기 먹는 사람들한테 ""입에서 시체 냄새나""라는 말을 한 거보고 많이 충격 받은 적 있습니다. 본인의 지향과 가치관을 지니고 사는 건 좋지만 그렇지 않은 사람에 대해 우월감을 갖고 비난할 필요는 없다고 봅니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,육식동물도 나무랄기세다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,앙 참치 멸종위기야,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,난 풀만 먹고 살찌는건 소만 가능한줄 알았어,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,채식주의자가 왜 욕 처먹는지 너무나도 잘 알 수 있는 영상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,딴 건 모르겠는데 자라나는 애한테 채식시키는 건 월권에 아동학대라고 생각해요 그런 유튜버들 몇몇 있더라구요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,비건들 자기모순이 주특기잖아,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,니들이 하고있는 화장과 염색을 위해서 지금도 수많은 동물이 죽어가고 있고 니들이 입고있는 옷때문에 수많은 동물들이 죽어간다. 그냥 삭발시키고 다벗겨서 아마존에 던져버리고싶네,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"개웃기넼ㅋㅋ 무슨 동물권리보호한다고 난린지ㅋㅋㅋㅋ 차라리 그냥 고기가 먹기싫다고 하면 이해한다만 지금 입고있는 옷은 뭐 그냥 나온거?? 그리고 먹는 약은 임상실험 안함?? 채식 안하는 우리는 무슨 학대범임??
그리고 자연의 섭리 어긋?? 자연의 섭리대로라면 더더욱이 고기먹어야지 강자가 하는데 이견이 말이야?? 꼬우면 무리에서 나가세요 우리를 이상한 사람취급하지말고",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,근데 어쨋든 인류가 동물을 먹든 식물을 먹든 생물과 환경에 나쁜 영향을 미치는 건 사실인데... 생물과 환경을 위한다면 채식보단 소식이 도움되지 않을까?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,비건짓하면서 자기는 남들과는 다른 우월감같은거 느끼고 너네들과 다르게 나는 동물의 권리도 생각하는 이성적이고 미래지향적인 사람이야! 이런걸 보여주고싶어하는건가.. 그리고 남자분이 완전 채식주의 아니라고 설명하는거 말 끝날 때 옆에 있는 사람은 고개를 왜 절래절래 흔드는지 ㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,???:고기는음식이아니라폭력입니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"채식주의자들에게 거부감이 드는 이유는 대중에게 나서는 사람들이 권유가 아닌 강요를 하니까 문제
채식을 하지 않는 사람들을 야만적이고 비정상적이라고 이야기를 하니까 
영상에서 여성분이 얘기하신 것처럼 남의 식단에는 신경을 꺼주시는게 좋을 것 같아요",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,공장식 축산은 점점 사라지는 추세인데 식물공장이 미래산업으로 떠오르고 생산량이나 맛을 위해 신품종 개발하고... 아이러니한 상황이라서.. 윤리적인 관점으로 따지면 프루테리언만이 옳을텐데 왜 그렇게는 안하는지 궁금해지네요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,비건 한국녀자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"니 머리에 염색한거 실험은 동물이 한거야
알면 고깃집에와서 행패부리지마
비건은 문명사회에서 나가셈
난 존중함 너내가 미x거지",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,댓글들 개화나있길래 영상 속 언행이 좀 과격했나 했는데....음....왜화난건지 모르겠네 비를 씨로보고 건을 발로봤나,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,근손실난다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,신발도 짚신 신고 옷도 모시옷만 입으세요..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"끝에 결론은 

- 육식은 비정상. 그에 대항하는
- 채식은 미래를 위한 좋은대안",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696,(ENG CC) '비건'들 착한 척 하는 거 X나 역겨움 EP.03 [혐망진창],https://youtu.be/lo-PmYa_sU0,편견,"내가 좋아하는 음식 : 파프리카, 오이, 닭가슴살, 치킨, 계란, 소고기, 나물, 된장찌게, 두부, 김치찌게, 족발, 피자, 햄버거, 전골,시바라마들아ㅋㅋ골고루 먹어야 건강해져, 채식주의도 따지고 보면 편식이지",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
